policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio,simulated_VaR_95,simulated_VaR_99,risk_adjusted_technical_premium
POL-2020853,Asset Manager,Southeast,2023,1267090,0,0.0,0.0,0.0,6.327579577081353,0.8462500000000001,6.363636363636364,0.0,15,0.176,0.10653,0.10646,12507507.92,1331550.28,2959000.63,1691910.63,2.33527,0.0,12789144.52683718,15000000.0,3709000.63
POL-2020854,Regional Bank,Southwest,2024,1124362,0,0.0,0.0,0.0,6.330967899538387,0.8729999999999999,2.162162162162162,0.6931471805599453,15,0.499,0.12046,0.12038,3107047.31,374032.6,831183.55,-293178.45,0.73925,0.0,3103237.798381101,7902341.047025909,1226300.6023512955
POL-2020855,Regional Bank,Southeast,2023,407960,0,0.0,0.0,0.0,5.848171377281505,0.5449999999999999,37.05882352941176,0.0,5,0.084,0.16103,0.16092,899138.27,144692.12,321538.05,-86421.95,0.78816,0.0,998884.4834041313,2108636.532731074,426969.8766365537
POL-2020856,Community Bank,National,2021,17719,0,0.0,0.0,0.0,3.7977338590260183,0.9165,23.181818181818183,0.0,1,0.042,0.13304,0.13295,704526.65,93664.55,208143.43,190424.43,11.74691,0.0,847417.488776277,1000000.0,258143.43
POL-2020857,Fintech-Payments,West,2022,322308,0,0.0,0.0,0.0,5.8519150821578965,0.5387500000000001,3.7037037037037033,0.0,2,0.099,0.35799,0.35774,426483.83,152570.5,339045.55,16737.55,1.05193,0.0,856827.4277791126,1439560.9070277927,411023.5953513896
POL-2020858,Community Bank,Northeast,2022,34277,0,0.0,0.0,0.0,4.545420181582317,0.707,97.36842105263158,0.0,1,0.048,0.16737,0.16725,45555.85,7619.26,16931.69,-17345.31,0.49397,0.0,60103.49988449487,126616.90901674631,23262.535450837313
POL-2020859,Fintech-Payments,Southwest,2024,327445,0,0.0,0.0,0.0,6.5203265333600715,0.9249999999999999,2.5490196078431375,0.0,1,0.025,0.17068,0.17056,1048490.0,178831.73,397403.83,69958.83,1.21365,0.0,1000000.0,1414161.5085836616,468111.9054291831
POL-2020860,Custodian Bank,Midwest,2024,32873103,0,0.0,0.0,0.0,9.467730748685575,0.575,25.833333333333336,0.0,25,0.972,0.1327,0.13261,1638483.82,217278.47,482841.05,-32390261.95,0.01469,0.0,1650004.3322193215,3970949.848495614,681388.5424247807
POL-2020861,Insurance Carrier,National,2022,7035459,0,0.0,0.0,0.0,8.036832108454066,0.67575,36.0,0.6931471805599453,25,0.59,0.21841,0.21826,6945556.53,1515937.32,3368749.6,-3666709.4,0.47882,0.0,11083145.588923205,19513914.809051804,4344445.34045259
POL-2020862,Credit Union,Southeast,2023,140641,0,0.0,0.0,0.0,4.5685062016165,0.6214999999999999,4.117647058823529,0.0,15,0.619,0.14419,0.14409,1115275.08,160698.86,357108.57,216467.57,2.53915,0.0,1217703.8908846476,2384073.0834867917,476312.2241743396
POL-2020863,Regional Bank,West,2020,2636342,0,0.0,0.0,0.0,7.051855622955894,0.8150000000000001,80.71428571428571,0.0,15,0.744,0.23357,0.23341,730475.78,170503.37,378896.38,-2257445.62,0.14372,0.0,1162283.447137481,1948659.7392824313,476329.3669641216
POL-2020864,Community Bank,National,2023,23449,0,0.0,0.0,0.0,4.231203744939298,0.67475,3.125,1.3862943611198906,1,0.04,0.24137,0.24121,600776.96,144911.13,322024.73,298575.73,13.73298,0.0,949822.6559859095,1184331.0405076724,381241.2820253836
POL-2020865,Fintech-Payments,Southeast,2024,676077,0,0.0,0.0,0.0,5.081404364984463,0.8075,7.105263157894736,0.0,25,1.216,0.13567,0.13558,1508149.77,204472.39,454383.08,-221693.92,0.67209,0.0,1446315.978219044,3012547.927056126,605010.4763528063
POL-2020866,Regional Bank,West,2021,449442,1,1.0,1862956.0,868976.0,5.349010480863555,0.8364999999999999,6.285714285714286,0.0,15,0.142,0.12315,0.12306,719023.62,88485.14,196633.64,-252808.36,0.43751,4.14504,608521.167830516,2066743.0436835287,299970.79218417645
POL-2020867,Fintech-Lending,Southeast,2020,778295,0,0.0,0.0,0.0,5.5939676086489944,0.8870000000000001,4.523809523809525,0.6931471805599453,15,0.481,0.17952,0.1794,815503.27,146297.67,325105.94,-453189.06,0.41772,0.0,1025868.1442082251,2408935.9754165723,445552.73877082864
POL-2020868,Fintech-Lending,Southwest,2021,71276,0,0.0,0.0,0.0,4.8993312245375815,0.82025,2.3684210526315788,0.0,1,0.049,0.09949,0.09942,617974.05,61440.58,136534.63,65258.63,1.91558,0.0,440524.2342938576,1000000.0,186534.63
POL-2020869,Investment Bank,Southwest,2024,68664788,0,0.0,0.0,0.0,8.519550410989917,0.8595,2.3255813953488373,0.0,250,11.492,0.06792,0.06787,3840089.05,260639.0,579197.78,-68085590.22,0.00844,0.0,1621422.411319122,8484804.646860154,1003438.0123430078
POL-2020870,Asset Manager,Southwest,2024,530322,0,0.0,0.0,0.0,6.11257537285704,0.84025,3.142857142857143,0.0,5,0.027,0.06003,0.05999,3455689.39,207319.26,460709.47,-69612.53,0.86874,0.0,743130.3683646582,5000000.0,710709.47
POL-2020871,Regional Bank,Midwest,2022,455239,0,0.0,0.0,0.0,6.512933330972452,0.9207500000000001,24.651162790697676,0.0,2,0.089,0.14168,0.14158,1852182.29,262228.99,582731.09,127492.09,1.28006,0.0,1966053.3337404667,2002606.0222339835,682861.3911116992
POL-2020872,Hedge Fund,Southeast,2023,597222,0,0.0,0.0,0.0,6.57242239305435,0.741,22.173913043478258,0.0,2,0.025,0.15928,0.15917,989161.18,157443.06,349873.47,-247348.53,0.58583,0.0,1338381.044832304,2000000.0,449873.47
POL-2020873,Insurance Carrier,Southwest,2023,26951759,0,0.0,0.0,0.0,8.402747082023419,0.69825,23.61111111111111,0.0,100,1.154,0.10106,0.10099,6953517.18,702236.5,1560525.55,-25391233.45,0.0579,0.0,5842830.856277676,16998846.469099343,2410467.8734549675
POL-2020874,Regional Bank,Southeast,2020,5940232,0,0.0,0.0,0.0,6.914730892718563,0.42925,16.0,0.6931471805599453,100,0.726,0.32373,0.3235,8665103.58,2803192.9,6229317.56,289085.56,1.04867,0.0,17011648.20569052,25108755.988521572,7484755.359426078
POL-2020875,Insurance Carrier,National,2022,4870640,0,0.0,0.0,0.0,8.076235611617575,0.5782500000000002,11.304347826086955,0.0,10,0.27,0.21531,0.21517,1775526.53,382031.96,848959.91,-4021680.09,0.1743,0.0,2853682.7892799377,5461666.7373672435,1122043.2468683622
POL-2020876,Insurance Carrier,National,2021,21664983,0,0.0,0.0,0.0,8.138418698561118,0.7597500000000001,2.25,0.6931471805599453,100,2.121,0.09101,0.09095,5408216.01,491890.23,1093089.4,-20571893.6,0.05045,0.0,5548029.03628307,12050776.411399124,1695628.220569956
POL-2020877,Community Bank,Northeast,2023,134525,0,0.0,0.0,0.0,4.851248708584797,0.6912499999999999,28.61111111111111,0.0,5,0.073,0.13535,0.13526,351160.26,47497.78,105550.61,-28974.39,0.78462,0.0,387659.97285141,875531.6651633948,149327.19325816975
POL-2020878,National Bank,Southwest,2024,460027904,0,0.0,0.0,0.0,10.463803095585824,0.8352499999999999,2.903225806451613,0.0,250,6.411,0.075,0.07495,18925298.83,1418502.15,3152226.99,-456875677.01,0.00685,0.0,9676253.979538905,31882528.611726988,4746353.420586349
POL-2020879,Fintech-Lending,Northeast,2024,344856,0,0.0,0.0,0.0,5.592105757431579,0.766,7.674418604651163,0.6931471805599453,5,0.23,0.11832,0.11824,345540.39,40856.68,90792.63,-254063.37,0.26328,0.0,316425.27554345346,872016.8270810709,134393.47135405356
POL-2020880,Community Bank,National,2021,26220,0,0.0,0.0,0.0,4.023564380161053,0.546,1.904761904761905,0.0,2,0.025,0.22167,0.22152,392123.74,86863.71,193030.46,166810.46,7.36196,0.0,582146.8182117109,1223997.529276655,254230.33646383276
POL-2020881,Regional Bank,National,2020,1142558,0,0.0,0.0,0.0,6.544487219573761,0.7892500000000001,4.999999999999999,0.0,10,0.322,0.10996,0.10989,804724.7,88428.58,196507.97,-946050.03,0.17199,0.0,798746.1429874357,1734363.9093532767,283226.16546766384
POL-2020882,Regional Bank,West,2023,3293481,0,0.0,0.0,0.0,6.211603589401893,0.83075,5.0,0.0,100,0.791,0.12312,0.12303,2168871.73,266838.86,592975.24,-2700505.76,0.18005,0.0,2144076.0400628014,5321682.092603694,859059.3446301847
POL-2020883,Community Bank,National,2021,198684,1,1.0,54871.0,33251.0,5.288267030694535,0.8642500000000001,12.5,0.0,5,0.214,0.20109,0.20095,645281.62,129668.42,288152.04,89468.04,1.4503,0.27617,916223.3278258414,1702668.6088352678,373285.4704417634
POL-2020884,Community Bank,National,2022,96819,0,0.0,0.0,0.0,5.230038525794742,0.8435,35.71428571428572,0.0,2,0.049,0.17706,0.17694,830269.97,146906.76,326459.47,229640.47,3.37185,0.0,934377.3721202877,2000000.0,426459.47
POL-2020885,Credit Union,Northeast,2024,32848,0,0.0,0.0,0.0,4.1666652238017265,0.63975,17.586206896551726,0.0,2,0.025,0.16976,0.16965,407032.19,69051.33,153447.39,120599.39,4.67144,0.0,523213.02728591,1031929.862935644,205043.88314678223
POL-2020886,Community Bank,Midwest,2023,34078,0,0.0,0.0,0.0,3.7977338590260183,0.51775,5.111111111111111,0.0,5,0.045,0.23727,0.23711,656756.13,155721.28,346047.28,311969.28,10.15457,0.0,1039753.3953237371,1806225.1685807833,436358.5384290392
POL-2020887,Credit Union,Midwest,2023,18821,0,0.0,0.0,0.0,4.028916756899646,0.82425,20.81081081081081,0.6931471805599453,1,0.035,0.18757,0.18744,425539.27,79763.15,177251.44,158430.44,9.41775,0.0,495972.20514312707,1000000.0,227251.44
POL-2020888,Fintech-Lending,Northeast,2023,2244086,0,0.0,0.0,0.0,6.148895555056811,0.91925,7.380952380952382,0.0,50,1.881,0.18988,0.18975,1755404.13,333090.53,740201.18,-1503884.82,0.32985,0.0,2134911.459087389,4034598.2812025603,941931.0940601281
POL-2020889,Credit Union,National,2021,64011,0,0.0,0.0,0.0,3.7819143200811256,0.5947500000000001,8.076923076923077,0.6931471805599453,10,0.411,0.35049,0.35025,475653.17,166596.66,370214.79,306203.79,5.78361,0.0,903148.0356854555,1468231.2720847207,443626.35360423604
POL-2020890,Regional Bank,National,2022,254806,0,0.0,0.0,0.0,5.686297160315181,0.88275,5.675675675675675,0.0,5,0.121,0.16777,0.16766,8788223.71,1473418.94,3274264.3,3019458.3,12.85003,0.0,5000000.0,5563137.617906264,3552421.180895313
POL-2020891,Insurance Carrier,National,2020,70291713,0,0.0,0.0,0.0,8.76430323810297,0.8335,4.571428571428571,0.0,250,6.326,0.14333,0.14323,10140203.43,1452367.52,3227483.38,-67064229.62,0.04592,0.0,11202292.761908371,23673881.277378175,4411177.443868909
POL-2020892,Regional Bank,Northeast,2024,6712385,0,0.0,0.0,0.0,7.276418080566197,0.8502500000000001,3.5,0.0,50,2.184,0.13879,0.1387,2284709.22,316883.15,704184.78,-6008200.22,0.10491,0.0,2139719.7067653486,4520348.460695882,930202.2030347942
POL-2020893,Broker-Dealer,West,2024,10695800,1,1.0,3387813.0,1683010.0,7.626911278723133,0.8215,27.75,0.0,50,0.734,0.08179,0.08173,8662417.02,707988.34,1573307.43,-9122492.57,0.1471,0.31674,3496979.5397904227,16393869.013375642,2393000.880668782
POL-2020894,Credit Union,Northeast,2020,509867,1,1.0,153175.0,37274.0,3.58351893845611,0.47275,4.0,0.6931471805599453,500,7.092,0.64101,0.64057,194565.29,124633.19,276962.64,-232904.36,0.54321,0.30042,534764.0627987053,863697.2776759085,320147.50388379546
POL-2020895,Community Bank,National,2022,1044239,0,0.0,0.0,0.0,5.215479088239032,0.86875,4.615384615384616,0.0,100,1.698,0.14143,0.14133,5970646.88,843837.62,1875194.72,830955.72,1.79575,0.0,7493416.87559527,13801577.16201108,2565273.5781005537
POL-2020896,Fintech-Payments,Northeast,2022,1174928,0,0.0,0.0,0.0,5.604330395684541,0.7110000000000001,14.878048780487806,0.0,25,0.504,0.09358,0.09351,860646.54,80481.82,178848.5,-996079.5,0.15222,0.0,709157.3332841188,1710595.506321014,264378.2753160507
POL-2020897,Insurance Carrier,Southeast,2023,48820433,0,0.0,0.0,0.0,8.553042844309935,0.7405,43.82352941176471,0.0,250,8.446,0.11382,0.11375,3500705.65,398188.7,884863.78,-47935569.22,0.01812,0.0,2187182.3081344212,6451785.841122341,1207453.072056117
POL-2020898,Regional Bank,Southeast,2024,3929370,0,0.0,0.0,0.0,6.598236511921182,0.541,23.57142857142857,0.0,100,4.712,0.12028,0.12019,3918529.09,470986.48,1046636.62,-2882733.38,0.26636,0.0,3743160.266126285,9069871.424542211,1500130.1912271106
POL-2020899,Regional Bank,Southwest,2020,313745,0,0.0,0.0,0.0,6.268906871829571,0.6964999999999999,19.411764705882355,0.6931471805599453,2,0.07,0.21527,0.21512,466709.79,100399.31,223109.57,-90635.43,0.71112,0.0,585457.7690401238,1194290.4175886363,282824.0908794318
POL-2020900,Regional Bank,West,2024,391488,0,0.0,0.0,0.0,6.608135568957313,0.6805000000000001,4.193548387096774,1.0986122886681098,2,0.038,0.26154,0.26136,6722948.63,1757108.89,3904686.42,3513198.42,9.97396,0.0,2000000.0,4000000.0,4104686.42
POL-2020901,Community Bank,Southeast,2021,96570,1,1.0,457778.0,109526.0,4.135166556742356,0.807,12.1875,0.0,10,0.134,0.06766,0.06762,608948.1,41175.21,91500.46,-5069.54,0.9475,4.74037,192707.55783200028,1088956.3298560798,145948.276492804
POL-2020902,Custodian Bank,Southeast,2020,74399663,0,0.0,0.0,0.0,8.958861644484616,0.8544999999999999,7.142857142857143,0.0,250,10.666,0.03554,0.03551,2987589.26,106092.55,235761.22,-74163901.78,0.00317,0.0,0.0,4572269.5983408345,464374.6999170417
POL-2020903,Custodian Bank,National,2022,78543039,0,0.0,0.0,0.0,9.803932375466536,0.45799999999999996,7.666666666666667,0.6931471805599453,50,1.058,0.18949,0.18936,690223.09,130698.22,290440.49,-78252598.51,0.0037,0.0,1055156.5124243973,2094423.1101106217,395161.6455055311
POL-2020904,Community Bank,National,2021,96874,0,0.0,0.0,0.0,4.762173934797756,0.7952500000000001,11.428571428571427,0.6931471805599453,5,0.056,0.31521,0.315,738925.41,232759.82,517244.04,420370.04,5.33935,0.0,1366450.969714429,2579097.5446545216,646198.917232726
POL-2020905,Asset Manager,Midwest,2022,19828422,0,0.0,0.0,0.0,8.01862546504575,0.749,6.862745098039216,0.0,100,2.457,0.17517,0.17505,4654645.73,814817.86,1810706.35,-18017715.65,0.09132,0.0,5485967.178148809,12341935.41784651,2427803.1208923254
POL-2020906,Credit Union,Southeast,2022,21850,0,0.0,0.0,0.0,3.9871304779149512,0.7365,25.0,0.0,2,0.025,0.15111,0.15101,1600556.41,241695.49,537101.08,515251.08,24.58129,0.0,1436119.1983761801,2000000.0,637101.08
POL-2020907,Community Bank,National,2021,14330,0,0.0,0.0,0.0,3.858622228701031,0.71275,2.0,0.0,1,0.025,0.1833,0.18318,526339.67,96414.6,214254.66,199924.66,14.95148,0.0,641075.505595895,1000000.0,264254.66000000003
POL-2020908,Broker-Dealer,Northeast,2021,867904,0,0.0,0.0,0.0,6.698144741950512,0.39525,14.8,0.0,5,0.127,0.19551,0.19538,2624332.41,512736.38,1139414.17,271510.17,1.31283,0.0,3945640.4869291205,5334806.060276049,1406154.4730138024
POL-2020909,Hedge Fund,Southwest,2021,393184,1,1.0,431428.0,102244.0,5.8057371971791945,0.8190000000000001,6.25,0.0,5,0.1,0.16718,0.16706,2178097.34,363883.66,808630.34,415446.34,2.05662,1.09727,3042138.8748599887,5000000.0,1058630.3399999999
POL-2020910,Community Bank,Southwest,2023,302779,0,0.0,0.0,0.0,5.2663105704129505,0.6695,28.709677419354836,0.0,15,0.305,0.17387,0.17375,1202040.3,208854.63,464121.39,161342.39,1.53287,0.0,1594124.9129815437,2875791.3348304364,607910.9567415218
POL-2020911,National Bank,West,2020,215540610,1,1.0,6864038.0,2925498.0,10.808858884161006,0.6160000000000001,17.391304347826086,0.6931471805599453,50,1.48,0.24,0.23984,11879521.72,2849157.46,6331461.02,-209209148.98,0.02937,0.03185,15954254.503944369,35543856.01291743,8108653.820645871
POL-2020912,Regional Bank,Midwest,2024,433768,0,0.0,0.0,0.0,5.689345426858432,0.90125,15.6,1.0986122886681098,10,0.49,0.09542,0.09536,691749.24,65963.46,146585.47,-287182.53,0.33794,0.0,507881.4152722478,1451430.6647287204,219157.00323643602
POL-2020913,Credit Union,Northeast,2024,31317,0,0.0,0.0,0.0,2.8507065015037334,0.7170000000000001,6.410256410256411,0.0,25,0.815,0.11643,0.11635,655929.58,76320.22,169600.48,138283.48,5.4156,0.0,519796.2011856742,1533417.4921790885,246271.35460895445
POL-2020914,Asset Manager,Southeast,2020,5444300,0,0.0,0.0,0.0,8.161003843842218,0.763,9.999999999999998,0.0,10,0.41,0.19205,0.19192,1747683.6,335420.29,745378.42,-4698921.58,0.13691,0.0,2140959.212410157,4245767.810459208,957666.8105229605
POL-2020915,Community Bank,Southeast,2024,43685,0,0.0,0.0,0.0,3.879499813722586,0.94775,13.958333333333334,1.0986122886681098,5,0.095,0.10584,0.10577,2316996.39,245066.1,544591.33,500906.33,12.46632,0.0,1567846.865324871,4360771.780442339,762629.9190221169
POL-2020916,Community Bank,West,2020,75875,0,0.0,0.0,0.0,3.9815490680767565,0.5105,2.3684210526315788,0.0,10,0.379,0.16462,0.16451,628839.95,103449.31,229887.36,154012.36,3.02982,0.0,735918.2721747586,1560847.9979269588,307929.75989634794
POL-2020917,Community Bank,Southeast,2020,42177,0,0.0,0.0,0.0,3.9080149840306073,0.8462500000000001,8.68421052631579,0.6931471805599453,5,0.232,0.18559,0.18547,1735177.15,321819.55,715154.55,672977.55,16.95603,0.0,2179323.484504334,4564651.504479174,943387.1252239587
POL-2020918,Custodian Bank,Northeast,2022,14324026,1,1.0,490122.0,0.0,8.770081935367212,0.85675,10.526315789473683,0.0,25,1.221,0.05713,0.0571,457379.5,26114.11,58031.36,-14265994.64,0.00405,0.03422,137954.73022268736,1092393.5702221175,112651.03851110587
POL-2020919,Fintech-Lending,Midwest,2021,219584,0,0.0,0.0,0.0,5.444147814759576,0.7835,19.615384615384613,0.0,2,0.047,0.17098,0.17086,647847.46,110690.38,245978.61,26394.61,1.1202,0.0,867425.4744596696,1913328.9271315567,341645.05635657784
POL-2020920,Hedge Fund,Midwest,2022,1037236,0,0.0,0.0,0.0,5.233778845410465,0.7640000000000001,34.0,0.0,50,0.345,0.16493,0.16482,960347.24,158280.58,351734.62,-685501.38,0.33911,0.0,1291088.0581017265,2571170.9313896853,480293.1665694843
POL-2020921,Community Bank,West,2022,87780,0,0.0,0.0,0.0,3.7932394694381792,0.7860000000000001,12.142857142857142,0.6931471805599453,15,0.425,0.17065,0.17053,3442032.15,586966.55,1304370.11,1216590.11,14.85954,0.0,4705325.635149895,8366236.482996971,1722681.9341498488
POL-2020922,Community Bank,Northeast,2023,708443,0,0.0,0.0,0.0,4.844187086458591,0.6347500000000001,2.0512820512820515,0.0,100,3.245,0.10632,0.10625,413241.74,43905.85,97568.56,-610874.44,0.13772,0.0,281058.4821288275,901657.8412379298,142651.4520618965
POL-2020923,Investment Bank,Southeast,2022,56094404,0,0.0,0.0,0.0,8.645480859717706,0.6025,35.0,0.0,100,4.277,0.11544,0.11536,1157099.61,133479.61,296621.35,-55797782.65,0.00529,0.0,981802.2408499933,2539813.592332613,423612.02961663064
POL-2020924,Community Bank,West,2020,78427,1,1.0,181715.0,72073.0,4.123903364463645,0.7545000000000001,2.142857142857143,0.0,10,0.142,0.08444,0.08438,724958.96,61174.67,135943.71,57516.71,1.73338,2.317,527933.8640871759,1369086.0243777344,204398.0112188867
POL-2020925,Hedge Fund,Southwest,2022,444046,0,0.0,0.0,0.0,5.40042258948519,0.59475,6.666666666666667,0.0,10,0.312,0.19505,0.19492,654705.45,127613.01,283584.47,-160461.53,0.63864,0.0,942920.7076649588,1858426.7011093919,376505.80505546957
POL-2020926,Credit Union,Southwest,2024,234987,0,0.0,0.0,0.0,4.3463994570307305,0.7852500000000001,4.615384615384615,0.0,50,1.833,0.11429,0.11421,2828065.36,323003.86,717786.35,482799.35,3.05458,0.0,3061447.9059978514,7216688.344827701,1078620.767241385
POL-2020927,Asset Manager,National,2021,224536,0,0.0,0.0,0.0,5.915123313851259,0.81725,5.3125,0.0,2,0.095,0.09161,0.09155,1398757.84,128050.86,284557.47,60021.47,1.26731,0.0,917076.0915975997,2000000.0,384557.47
POL-2020928,Broker-Dealer,Midwest,2023,31799570,0,0.0,0.0,0.0,7.970982156979451,0.6315,7.63157894736842,0.0,250,7.364,0.13724,0.13715,10410884.11,1427816.75,3172926.1,-28626643.9,0.09978,0.0,10472624.561233858,29962575.48936365,4671054.874468183
POL-2020929,Credit Union,Midwest,2021,504161,0,0.0,0.0,0.0,4.919980925828125,0.6452500000000001,2.5,0.6931471805599453,50,0.744,0.20719,0.20705,1388273.0,287437.61,638750.24,134589.24,1.26696,0.0,1776880.9752000035,4187895.0875345445,848144.9943767273
POL-2020930,Regional Bank,National,2021,680332,0,0.0,0.0,0.0,6.0748861552470546,0.46599999999999997,9.428571428571429,0.6931471805599453,10,0.306,0.50051,0.50017,3367208.66,1684179.27,3742620.6,3062288.6,5.50117,0.0,7881282.813144618,10776543.733858531,4281447.786692927
POL-2020931,Regional Bank,Southwest,2023,5296817,0,0.0,0.0,0.0,6.876161407390958,0.64225,22.758620689655174,0.0,100,1.266,0.1585,0.15839,5410996.68,857041.82,1904537.38,-3392279.62,0.35956,0.0,6022060.706086502,14534617.464535283,2631268.253226764
POL-2020932,Asset Manager,National,2020,2471114,0,0.0,0.0,0.0,7.413427647507327,0.745,8.064516129032258,0.6931471805599453,10,0.155,0.4425,0.4422,19041728.43,8420191.87,18711537.49,16240423.49,7.57211,0.0,18740383.028451182,20402045.21693384,19731639.75084669
POL-2020933,Insurance Carrier,National,2024,61773158,0,0.0,0.0,0.0,8.523374050491318,0.60875,26.551724137931036,0.0,250,12.22,0.21673,0.21658,6865267.74,1486908.16,3304240.36,-58468917.64,0.05349,0.0,10583286.942760956,22905981.640221197,4449539.44201106
POL-2020934,National Bank,Southwest,2021,182813321,0,0.0,0.0,0.0,9.645610206776551,0.7097500000000001,5.348837209302326,0.6931471805599453,250,5.06,0.08152,0.08146,3963364.66,322872.22,717493.83,-182095827.17,0.00392,0.0,1875663.2470667467,6767593.716414645,1055873.5158207323
POL-2020935,Broker-Dealer,Northeast,2024,687257,0,0.0,0.0,0.0,6.45629858702298,0.8154999999999999,2.8571428571428577,0.6931471805599453,5,0.099,0.09957,0.09951,7911377.44,787235.44,1749412.08,1062155.08,2.5455,0.0,5000000.0,5000000.0,1999412.08
POL-2020936,Credit Union,Southwest,2024,125787,0,0.0,0.0,0.0,3.4873750779032076,0.838,2.6470588235294117,0.0,50,1.504,0.09697,0.09691,871294.49,84433.95,187630.99,61843.99,1.49166,0.0,739457.1417662813,2063157.9784152114,290788.8889207606
POL-2020937,Community Bank,Southwest,2020,157834,1,2.0,45941733.0,30707108.0,3.720862499966987,0.76025,10.0,0.0,50,2.435,0.12202,0.12194,308614.26,37632.08,83626.83,-74207.17,0.52984,291.07628,321667.25413882814,698726.2077788247,118563.14038894125
POL-2020938,Regional Bank,Northeast,2024,592914,0,0.0,0.0,0.0,6.9172104377528925,0.8335,3.333333333333333,0.0,2,0.094,0.14298,0.14288,724922.35,103577.1,230171.34,-362742.66,0.3882,0.0,618844.5555782085,1993317.6338362491,329837.22169181245
POL-2020939,Community Bank,Southwest,2023,193747,0,0.0,0.0,0.0,4.460144413937834,0.8390000000000001,50.625,0.6931471805599453,25,0.892,0.16294,0.16283,752853.25,122587.96,272417.68,78670.68,1.40605,0.0,938426.0113193138,1986139.7800334478,371724.6690016724
POL-2020940,Investment Bank,Southwest,2022,48513924,0,0.0,0.0,0.0,8.670463483816189,0.56125,7.931034482758621,0.0,100,4.384,0.16152,0.16141,4172438.05,673483.56,1496630.14,-47017293.86,0.03085,0.0,5403975.806559148,13077039.931250678,2150482.1365625337
POL-2020941,Community Bank,West,2023,61947,0,0.0,0.0,0.0,4.762173934797756,0.53975,11.724137931034484,0.0,2,0.049,0.39959,0.39932,218337.27,87186.67,193748.16,131801.16,3.12764,0.0,519603.9665007876,850760.688461192,236286.1944230596
POL-2020942,Fintech-Lending,Southeast,2024,403270,0,0.0,0.0,0.0,4.742320024135325,0.45275,20.0,0.6931471805599453,25,0.554,0.18651,0.18639,954823.54,177965.7,395479.34,-7790.66,0.98068,0.0,1249713.9033292658,2348233.8652957734,512891.0332647887
POL-2020943,Regional Bank,Northeast,2022,1763047,0,0.0,0.0,0.0,6.473736363455911,0.9467500000000001,7.291666666666667,0.0,25,0.64,0.09286,0.0928,1592113.14,147740.2,328311.56,-1434735.44,0.18622,0.0,1120097.1570950996,2691795.9120392865,462901.3556019643
POL-2020944,Regional Bank,Southeast,2023,418481,0,0.0,0.0,0.0,5.727824469136439,0.9760000000000001,2.5490196078431375,0.0,10,0.332,0.07129,0.07125,956827.17,68170.04,151488.98,-266992.02,0.362,0.0,330370.3998669004,1520266.5652496493,227502.30826248246
POL-2020945,Community Bank,Southeast,2020,28838,0,0.0,0.0,0.0,4.074141854904581,0.7965000000000001,10.0,0.0,2,0.034,0.12719,0.12711,345609.26,43929.66,97621.46,68783.46,3.38517,0.0,353077.2968128111,952323.91423862,145237.655711931
POL-2020946,Community Bank,Southeast,2024,44984,0,0.0,0.0,0.0,4.314817884980432,0.8192499999999999,14.166666666666666,0.6931471805599453,2,0.025,0.11432,0.11424,978289.88,111764.39,248365.31,203381.31,5.52119,0.0,820199.4720580392,1943706.520899515,345550.6360449757
POL-2020947,Regional Bank,Southwest,2020,147007,1,1.0,2105469.0,1044.0,6.018349875889364,0.6765,12.702702702702702,0.0,1,0.047,0.28744,0.28725,3394284.69,974999.03,2166664.51,2019657.51,14.73851,14.32224,1000000.0,2000000.0,2266664.51
POL-2020948,Community Bank,National,2022,29818,0,0.0,0.0,0.0,4.560172820057356,0.7127500000000001,32.857142857142854,0.6931471805599453,1,0.039,0.28808,0.28788,467918.45,134706.65,299348.11,269530.11,10.03917,0.0,769121.8756073259,1259633.6339356513,362329.7916967826
POL-2020949,Credit Union,Southeast,2023,432109,0,0.0,0.0,0.0,4.984291318756654,0.73675,4.4897959183673475,0.6931471805599453,50,0.293,0.11586,0.11578,1110236.74,128545.19,285655.97,-146453.03,0.66107,0.0,921767.1341751603,2554418.0781133906,413376.8739056695
POL-2020950,Community Bank,Midwest,2023,18363,0,0.0,0.0,0.0,3.66612246699132,0.9567500000000001,4.4897959183673475,0.6931471805599453,2,0.064,0.12286,0.12278,1065124.19,130775.5,290612.22,272249.22,15.82597,0.0,1133051.8664363807,2000000.0,390612.22
POL-2020951,Broker-Dealer,West,2024,626614,1,1.0,1223913.0,199758.0,6.090857290986017,0.8412499999999999,3.7142857142857144,0.0,5,0.201,0.09914,0.09908,8058083.89,798355.79,1774123.98,1147509.98,2.83129,1.95322,5000000.0,5000000.0,2024123.98
POL-2020952,Community Bank,National,2024,145599,0,0.0,0.0,0.0,3.8607297110405954,0.7972499999999999,4.285714285714286,0.0,50,2.337,0.16255,0.16244,1970958.18,320165.36,711478.58,565879.58,4.88656,0.0,2423344.9660062287,4886629.81915732,955810.070957866
